[8.2, 68.0, -100, -100, -100, -100, 32.03, 57.89, 1.26, 37.24, 21.3, 55.2, 26.08, 26.38, -100, -100, 46.51, 35.28, -100, -100, 21.7, 66.25, 15.01, 60.61, 16.03, 38.99, 7.17, 49.76, 8.32, 17.0, 28.5, 34.13, -100, -100, 29.39, 61.5, -33.56, 40.6, 1.17, 63.81, 25.43, 25.85, -3.5, 51.43, -5.31, 30.09, 18.32, 65.99, 5.47, 17.48, 14.05, 30.22, -100, -100, 14.79, 65.59, -100, -100, 6.08, 41.32]
[23.19, 65.95, -100, -100, -100, -100, 33.75, 56.66, -1.26, 34.7, 22.01, 55.55, 23.41, 25.14, -100, -100, 46.37, 35.88, -100, -100, 24.67, 65.65, 15.61, 60.52, 15.64, 36.73, 3.9, 48.73, 4.94, 15.48, 31.05, 33.86, -100, -100, 31.26, 60.98, -34.08, 40.4, 1.41, 63.77, 23.25, 23.52, -2.71, 50.77, -4.05, 31.01, 19.67, 66.17, 1.87, 18.5, 12.28, 27.63, -100, -100, 15.13, 66.46, -100, -100, 4.11, 37.15]
[26.82, 61.19, -100, -100, -100, -100, 28.68, 51.01, 3.66, 45.82, 14.02, 33.39, 12.98, 7.2, -100, -100, 41.73, 35.65, -100, -100, 26.82, 61.19, 3.56, 64.09, 14.79, 43.33, -1.28, 31.3, 0.54, 23.4, 29.99, 19.61, -100, -100, 35.49, 40.62, -35.4, 35.61, -2.22, 45.73, 21.46, 31.5, -4.86, 34.38, -3.08, 25.99, -1.18, 59.54, 0.7, 14.13, 11.0, 20.93, -100, -100, 16.44, 44.87, -100, -100, 8.86, 35.72]
[14.32, 43.67, -100, -100, -100, -100, 28.84, 48.99, 2.89, 49.24, 12.45, 32.06, 12.58, 6.82, -100, -100, 43.67, 34.29, -100, -100, 26.15, 60.42, 3.56, 64.09, 14.32, 43.67, -3.17, 33.47, -0.43, 24.23, 29.48, 18.71, -100, -100, 31.75, 42.14, -36.62, 36.0, -1.97, 49.63, 19.92, 33.44, -6.13, 36.14, -3.72, 26.61, -0.27, 59.43, -1.83, 16.25, 9.33, 22.37, -100, -100, 14.93, 44.97, -100, -100, 4.11, 35.43]
[13.69, 44.17, -100, -100, -100, -100, 28.18, 47.81, 0.9, 51.02, 10.49, 32.75, 11.86, 7.36, -100, -100, 44.28, 34.82, -100, -100, 21.98, 61.35, 3.67, 64.67, 13.27, 44.5, -4.05, 36.64, -1.92, 25.54, 27.55, 19.85, -100, -100, 25.87, 46.02, -37.54, 36.58, -3.51, 51.57, 16.38, 35.76, -7.33, 38.12, -5.3, 27.75, 0.35, 59.99, -3.9, 17.68, 7.93, 24.8, -100, -100, 11.98, 46.57, -100, -100, 3.07, 39.22]
[-4.37, 37.6, -100, -100, -100, -100, 28.18, 47.81, -1.33, 53.52, 10.55, 34.67, 10.66, 7.6, -100, -100, 43.79, 36.37, -100, -100, 18.65, 60.48, 3.67, 64.67, 11.74, 46.39, -5.12, 39.85, -2.89, 25.3, 25.62, 21.39, -100, -100, 23.61, 49.7, -38.08, 36.78, -5.6, 52.95, 13.03, 37.63, -7.62, 38.56, -7.48, 29.75, 0.7, 61.37, -5.36, 18.77, 6.17, 28.34, -100, -100, 8.01, 49.58, -100, -100, 0.95, 43.87]
[22.73, 48.88, -100, -100, -100, -100, 23.28, 49.03, -9.87, 42.12, 8.27, 26.77, 5.87, 5.89, -100, -100, 43.72, 32.78, -100, -100, 18.55, 63.24, -0.9, 65.98, 19.46, 41.84, -2.74, 30.3, -2.16, 21.91, 22.53, 23.65, -100, -100, 7.98, 43.06, -37.73, 36.78, -8.15, 45.9, 7.48, 13.11, -8.09, 34.86, -6.81, 29.71, -4.64, 63.36, -4.09, 18.84, 4.18, 30.3, -100, -100, 5.35, 50.85, -100, -100, -2.83, 38.0]
[5.06, 53.08, -100, -100, -100, -100, 21.67, 43.79, 2.99, 40.61, 14.79, 40.64, 22.82, 17.48, -100, -100, 42.71, 34.37, -100, -100, 17.55, 54.71, 9.08, 56.38, 12.22, 49.72, 0.29, 50.22, 13.18, 25.48, 22.54, 35.77, -100, -100, 13.2, 50.42, -32.81, 36.94, 1.62, 53.07, 20.76, 35.73, -6.5, 40.34, -7.45, 25.24, 5.83, 66.42, 10.34, 4.71, 13.7, 27.48, -100, -100, 18.75, 40.34, -100, -100, 3.22, 47.44]
[-7.63, 52.33, -100, -100, -100, -100, 18.89, 43.12, -2.09, 29.88, 10.85, 34.19, 19.18, 15.21, -100, -100, 40.75, 34.32, -100, -100, 17.79, 51.3, 7.63, 55.09, 9.89, 42.73, -1.84, 40.63, 7.15, 25.41, 19.88, 33.9, -100, -100, 15.61, 48.7, -34.37, 35.24, -8.25, 52.3, 18.74, 35.38, -8.12, 40.17, -11.58, 19.34, 6.44, 65.78, 9.99, 5.73, 8.29, 26.43, -100, -100, 12.89, 37.57, -100, -100, -2.2, 39.77]
[18.13, 31.79, -100, -100, -100, -100, 19.04, 44.89, -2.3, 24.29, 11.7, 34.5, 16.78, 19.69, -100, -100, 40.33, 35.37, -100, -100, 16.24, 54.61, 6.78, 54.48, 8.25, 48.78, -0.14, 42.7, 9.99, 13.52, 18.7, 32.11, -100, -100, 14.25, 51.08, -38.32, 36.38, -4.97, 49.72, 17.64, 31.15, -8.45, 40.35, -12.97, 24.29, 5.18, 66.52, 6.38, 7.74, 11.63, 21.76, -100, -100, 13.25, 41.59, -100, -100, 0.45, 39.68]
[1.12, 64.34, -100, -100, -100, -100, 15.65, 41.77, -6.5, 33.71, -0.87, 28.41, 13.85, 22.97, -100, -100, 40.51, 32.71, -100, -100, 17.13, 55.96, 5.85, 52.71, 4.36, 40.16, -7.81, 46.24, -0.04, 15.39, 13.01, 30.08, -100, -100, 15.09, 56.81, -40.29, 35.0, -13.76, 52.4, 11.6, 31.12, -19.68, 38.59, -14.8, 24.17, 0.96, 64.52, -6.17, 13.78, -3.42, 29.44, -100, -100, 7.95, 43.3, -100, -100, -6.55, 41.61]
