[-42.74, 24.56, -100, -100, -36.82, 17.6, -43.15, 25.59, 3.07, 35.01, -32.27, 47.45, -31.8, 50.59, -100, -100, -41.27, 34.86, -100, -100, -100, -100, -8.73, 45.49, -30.99, 38.36, -13.28, 21.66, -16.46, 56.54, -40.04, 53.22, -100, -100, -25.11, 34.07, 33.28, 35.6, -100, -100, -39.59, 38.23, 0.9, 37.71, 0.55, 50.25, -6.52, 16.86, -30.23, 51.14, -19.04, 52.04, -100, -100, -27.32, 27.14, -100, -100, -8.7, 41.28]
[-44.75, 37.38, -100, -100, -39.66, 26.18, -43.15, 32.53, 6.38, 34.58, -38.23, 46.25, -33.62, 50.22, -100, -100, -46.41, 37.35, -100, -100, -100, -100, -9.29, 44.76, -31.82, 40.18, -15.75, 23.93, -19.51, 54.71, -42.11, 53.07, -100, -100, -26.53, 34.46, 35.04, 35.9, -100, -100, -40.61, 36.37, -0.41, 40.12, -0.18, 50.55, -5.74, 18.54, -36.23, 49.39, -21.29, 54.1, -100, -100, -27.88, 33.62, -100, -100, -9.8, 43.53]
[-48.7, 36.66, -100, -100, -34.25, 31.2, -36.21, 37.32, 9.53, 34.38, -34.64, 44.7, -31.7, 50.1, -100, -100, -48.7, 36.66, -100, -100, -100, -100, -6.43, 44.89, -30.64, 40.59, -13.91, 27.44, -17.27, 53.93, -37.46, 48.29, -100, -100, -21.8, 38.43, 36.95, 36.38, -100, -100, -36.04, 37.23, -1.55, 40.95, 4.68, 49.13, -0.2, 19.03, -33.67, 46.45, -17.94, 53.83, -100, -100, -21.9, 34.48, -100, -100, -7.25, 44.01]
[-52.5, 37.1, -100, -100, -28.88, 30.49, -31.05, 37.79, 11.12, 34.36, -28.85, 43.81, -25.85, 51.65, -100, -100, -47.69, 36.38, -100, -100, -100, -100, -2.95, 44.3, -26.65, 40.5, -11.42, 27.61, -11.66, 54.47, -31.7, 45.6, -100, -100, -17.7, 36.77, 39.67, 37.37, -100, -100, -30.49, 37.83, 1.65, 41.1, 7.37, 48.81, 3.49, 19.17, -28.5, 45.59, -13.36, 53.88, -100, -100, -15.47, 34.36, -100, -100, -5.5, 44.21]
[5.17, 51.5, -100, -100, -6.83, 26.48, -10.48, 32.89, 19.38, 31.08, 7.94, 51.62, 1.46, 55.1, -100, -100, -37.73, 36.88, -100, -100, -100, -100, 11.47, 40.78, 1.2, 36.84, 8.03, 23.37, 10.48, 48.25, -5.14, 45.38, -100, -100, -4.69, 31.39, 44.52, 35.65, -100, -100, -2.61, 43.32, 19.14, 41.36, 20.84, 46.55, 13.93, 19.43, 8.73, 51.97, 2.86, 51.11, -100, -100, 6.42, 31.02, -100, -100, 13.52, 41.28]
[3.11, 50.52, -100, -100, -6.11, 24.51, -9.84, 32.02, 20.01, 30.66, 9.64, 49.11, -0.69, 53.29, -100, -100, -36.52, 34.6, -100, -100, -100, -100, 12.51, 39.16, 2.33, 33.77, 9.23, 22.45, 13.98, 43.53, -6.01, 44.4, -100, -100, -3.37, 29.0, 44.59, 35.32, -100, -100, -2.6, 42.26, 20.01, 39.66, 21.45, 44.82, 15.0, 18.82, 12.03, 49.47, 4.1, 48.14, -100, -100, 6.99, 29.32, -100, -100, 14.18, 38.76]
[12.17, 49.25, -100, -100, -5.14, 21.37, -9.56, 31.55, 21.32, 28.96, 8.51, 44.09, -2.73, 49.41, -100, -100, -37.31, 34.39, -100, -100, -100, -100, 14.36, 36.74, 2.81, 31.09, 10.08, 21.07, 16.8, 38.77, -5.72, 41.32, -100, -100, -2.68, 27.4, 44.53, 34.68, -100, -100, -3.67, 39.73, 20.15, 39.18, 21.3, 43.65, 14.9, 17.77, 13.38, 47.31, 6.46, 43.93, -100, -100, 7.31, 27.6, -100, -100, 14.3, 37.15]
[6.51, 42.39, -100, -100, -9.36, 16.13, -13.04, 29.41, 31.57, 25.19, -0.71, 32.33, -8.99, 42.95, -100, -100, -36.18, 33.06, -100, -100, -100, -100, 18.29, 19.76, -1.42, 25.72, 5.24, 14.51, 4.36, 43.74, -4.2, 32.84, -100, -100, -5.25, 21.75, 44.56, 33.88, -100, -100, -4.91, 31.66, 16.8, 32.55, 18.34, 43.07, -0.76, 8.13, 7.09, 47.28, 1.39, 30.16, -100, -100, 2.86, 15.53, -100, -100, 12.99, 27.19]
[-4.56, 31.73, -100, -100, -7.07, 13.1, -10.63, 28.18, 33.93, 24.71, 1.03, 32.26, -7.93, 43.86, -100, -100, -36.43, 33.05, -100, -100, -100, -100, 21.8, 16.57, -2.02, 24.64, 6.81, 12.88, 5.18, 46.23, -4.71, 31.25, -100, -100, -6.58, 19.5, 44.91, 31.36, -100, -100, -4.33, 29.83, 18.66, 30.19, 19.6, 44.07, -2.47, 5.72, 7.99, 49.01, 2.55, 30.29, -100, -100, 3.95, 11.18, -100, -100, 16.6, 26.14]
[46.76, 30.17, -100, -100, -12.3, 7.75, -10.98, 20.73, 29.53, 29.25, 1.69, 35.37, -8.57, 47.21, -100, -100, -41.93, 30.32, -100, -100, -100, -100, 28.12, 14.42, -6.4, 16.21, 4.0, 7.13, 1.15, 51.34, -11.63, 31.77, -100, -100, -17.42, 17.65, 47.9, 31.86, -100, -100, -14.11, 27.97, 23.78, 29.63, 15.73, 44.17, -13.27, 1.54, 4.45, 48.49, -0.75, 31.88, -100, -100, -1.46, 2.99, -100, -100, 17.84, 16.13]
[-35.02, 4.12, -100, -100, -36.29, 5.67, -29.8, 20.36, -1.59, 31.13, -13.66, 36.28, -14.98, 49.45, -100, -100, -47.19, 26.4, -100, -100, -100, -100, -4.19, 27.35, -21.3, 17.23, -14.06, 8.16, -5.0, 57.18, -34.27, 38.59, -100, -100, -28.74, 19.53, 30.3, 30.95, -100, -100, -33.24, 29.86, 0.51, 29.99, 0.13, 35.66, -32.44, 5.5, -2.84, 44.87, -10.71, 32.04, -100, -100, -17.05, 5.84, -100, -100, -5.93, 20.77]
[-35.76, 5.68, -100, -100, -35.76, 5.68, -30.19, 20.33, -1.2, 31.41, -14.4, 37.74, -14.46, 48.96, -100, -100, -46.13, 27.01, -100, -100, -100, -100, -4.69, 27.64, -22.35, 21.95, -16.4, 7.06, -6.3, 57.31, -34.36, 39.88, -100, -100, -28.03, 20.15, 30.6, 30.63, -100, -100, -31.7, 31.42, 0.98, 30.72, 0.68, 37.26, -30.26, 6.17, -2.18, 45.42, -10.68, 32.54, -100, -100, -17.86, 5.32, -100, -100, -5.3, 21.25]
[-21.35, 7.49, -100, -100, -36.4, 9.55, -32.27, 31.87, -2.25, 46.99, -23.46, 44.58, -20.27, 49.6, -100, -100, -38.95, 30.32, -100, -100, -100, -100, -11.89, 37.45, -26.65, 39.76, -23.41, 10.2, -18.16, 57.48, -34.18, 47.48, -100, -100, -27.13, 35.0, 32.8, 34.53, -100, -100, -33.53, 39.68, 0.93, 40.13, -3.18, 49.1, -31.56, 19.13, -9.55, 53.7, -21.72, 42.32, -100, -100, -22.92, 13.62, -100, -100, -9.81, 31.55]
[-46.72, 30.03, -100, -100, -38.19, 24.26, -36.35, 39.89, -9.34, 52.12, -28.5, 40.8, -32.92, 46.92, -100, -100, -47.99, 30.67, -100, -100, -100, -100, -20.49, 38.79, -30.31, 44.46, -39.2, 21.91, -27.15, 55.5, -36.44, 40.91, -100, -100, -26.8, 39.59, 25.35, 35.27, -100, -100, -38.6, 39.5, -6.93, 45.64, -17.6, 57.24, -41.93, 28.48, -18.91, 54.06, -31.57, 46.23, -100, -100, -27.22, 28.32, -100, -100, -18.54, 35.36]
[-32.2, 46.41, -100, -100, -33.79, 33.91, -36.36, 42.89, -12.9, 54.16, -33.63, 47.03, -34.87, 44.8, -100, -100, -49.51, 36.33, -100, -100, -100, -100, -28.26, 49.34, -31.82, 47.62, -29.53, 30.22, -33.47, 54.8, -36.03, 39.46, -100, -100, -34.18, 48.38, 21.16, 36.17, -100, -100, -35.84, 40.13, -19.51, 48.44, -30.21, 57.89, -25.93, 26.77, -19.78, 55.34, -33.6, 47.23, -100, -100, -30.87, 35.46, -100, -100, -27.18, 46.9]
[-34.64, 47.38, -100, -100, -36.37, 33.73, -38.57, 39.4, -20.44, 56.09, -36.03, 45.92, -41.47, 43.47, -100, -100, -50.68, 36.5, -100, -100, -100, -100, -34.18, 44.57, -37.86, 50.22, -35.84, 29.06, -39.33, 52.69, -37.87, 39.8, -100, -100, -34.5, 47.45, 20.11, 36.6, -100, -100, -38.43, 39.72, -22.74, 46.13, -39.6, 56.11, -30.7, 27.35, -27.94, 56.99, -37.99, 46.36, -100, -100, -37.41, 35.0, -100, -100, -36.43, 43.91]
[-35.01, 43.8, -100, -100, -40.59, 33.35, -43.7, 39.0, -29.95, 59.84, -40.87, 45.98, -43.79, 43.08, -100, -100, -50.68, 36.5, -100, -100, -100, -100, -32.29, 43.82, -41.8, 52.31, -41.31, 28.9, -45.16, 50.84, -39.43, 37.94, -100, -100, -36.97, 50.1, 19.95, 36.62, -100, -100, -39.04, 39.29, -20.19, 47.94, -47.14, 54.12, -35.27, 26.77, -30.62, 56.91, -39.98, 45.91, -100, -100, -39.5, 35.14, -100, -100, -33.2, 43.47]
[-46.63, 39.68, -100, -100, -43.04, 33.25, -46.96, 39.76, -32.34, 60.08, -42.76, 46.78, -45.16, 42.88, -100, -100, -50.68, 36.5, -100, -100, -100, -100, -33.13, 43.73, -43.32, 52.4, -43.22, 28.6, -46.69, 50.34, -43.1, 37.79, -100, -100, -40.11, 51.3, 19.95, 36.62, -100, -100, -40.35, 38.44, -19.94, 47.38, -48.41, 52.45, -37.04, 26.11, -29.88, 57.81, -40.2, 45.92, -100, -100, -40.49, 35.31, -100, -100, -32.08, 44.29]
[-46.51, 48.5, -100, -100, -41.91, 33.42, -42.75, 40.7, -32.8, 61.58, -44.3, 45.34, -41.37, 53.76, -100, -100, -49.91, 36.84, -100, -100, -100, -100, -33.84, 45.02, -41.45, 59.35, -39.51, 29.52, -46.14, 48.61, -44.4, 37.01, -100, -100, -39.06, 59.04, 20.06, 36.61, -100, -100, -39.5, 42.38, -20.3, 50.57, -46.74, 54.09, -34.26, 25.79, -24.73, 62.07, -37.43, 47.13, -100, -100, -39.83, 36.8, -100, -100, -29.69, 47.21]
[-36.68, 63.49, -100, -100, -40.57, 32.6, -44.5, 40.17, -33.84, 61.52, -42.6, 44.22, -40.13, 62.3, -100, -100, -50.18, 35.57, -100, -100, -100, -100, -28.9, 48.63, -41.24, 64.63, -34.86, 31.44, -37.61, 47.57, -42.58, 37.58, -100, -100, -39.99, 65.55, 19.72, 37.08, -100, -100, -42.0, 42.19, -18.49, 54.46, -36.25, 64.39, -29.07, 29.33, -29.06, 61.99, -35.86, 44.62, -100, -100, -43.89, 39.36, -100, -100, -28.44, 49.77]
[-42.26, 66.32, -100, -100, -41.45, 31.95, -45.75, 40.57, -35.17, 60.68, -45.33, 43.91, -41.85, 62.8, -100, -100, -50.2, 35.36, -100, -100, -100, -100, -30.74, 48.24, -41.91, 64.15, -36.48, 31.72, -37.79, 45.26, -43.22, 37.57, -100, -100, -43.78, 66.84, 19.56, 37.1, -100, -100, -43.25, 41.97, -18.49, 54.46, -36.98, 65.38, -29.82, 29.61, -30.71, 61.46, -36.4, 43.64, -100, -100, -45.32, 40.78, -100, -100, -29.68, 48.69]
[-46.72, 63.09, -100, -100, -44.59, 31.92, -49.05, 40.7, -34.12, 56.99, -48.61, 45.95, -45.16, 50.87, -100, -100, -50.06, 38.14, -100, -100, -100, -100, -31.55, 47.54, -46.46, 61.04, -37.52, 34.39, -40.2, 44.58, -45.7, 37.87, -100, -100, -46.72, 63.09, 18.55, 37.67, -100, -100, -47.52, 44.93, -17.99, 53.59, -45.72, 66.74, -31.66, 30.19, -31.93, 58.5, -37.62, 46.22, -100, -100, -46.8, 41.81, -100, -100, -29.61, 49.07]
[-49.3, 68.0, -100, -100, -37.14, 31.66, -40.06, 42.97, -2.94, 50.18, -37.42, 55.26, -45.8, 56.0, -100, -100, -51.24, 37.45, -100, -100, -100, -100, -18.52, 56.42, -29.26, 49.31, -23.99, 38.07, -28.32, 61.78, -51.08, 58.02, -100, -100, -39.18, 44.51, 27.69, 36.95, -100, -100, -48.54, 59.7, -1.07, 54.2, -11.24, 59.22, -19.45, 24.95, -26.09, 61.5, -37.29, 62.15, -100, -100, -21.94, 46.55, -100, -100, -18.49, 56.84]
[-48.61, 58.4, -100, -100, -34.67, 32.57, -38.32, 44.6, -1.85, 50.59, -36.96, 55.37, -39.33, 56.88, -100, -100, -50.34, 37.15, -100, -100, -100, -100, -18.18, 56.25, -28.55, 49.8, -22.63, 38.14, -26.78, 61.62, -47.55, 58.56, -100, -100, -34.54, 43.33, 28.93, 37.22, -100, -100, -44.42, 58.99, -0.44, 54.56, -10.3, 58.87, -17.93, 24.41, -24.12, 61.47, -34.77, 61.7, -100, -100, -18.75, 47.3, -100, -100, -18.08, 56.8]
[-39.06, 58.38, -100, -100, -29.88, 34.21, -34.45, 46.47, 0.5, 50.87, -32.39, 56.77, -30.83, 58.1, -100, -100, -48.0, 38.17, -100, -100, -100, -100, -15.04, 56.98, -25.35, 51.22, -17.07, 39.01, -21.78, 61.1, -36.48, 58.88, -100, -100, -25.62, 48.47, 31.3, 42.22, -100, -100, -34.65, 59.05, 0.51, 55.52, -8.19, 58.67, -12.11, 22.97, -18.86, 60.93, -30.49, 60.91, -100, -100, -13.39, 49.21, -100, -100, -13.15, 55.92]
[-27.16, 58.34, -100, -100, -23.38, 33.55, -27.42, 45.59, 2.0, 50.32, -24.27, 56.94, -24.37, 57.51, -100, -100, -43.57, 38.56, -100, -100, -100, -100, -10.46, 55.98, -20.49, 51.01, -12.35, 38.72, -17.42, 60.48, -30.03, 58.12, -100, -100, -22.07, 49.57, 31.67, 46.73, -100, -100, -24.27, 60.59, 2.6, 54.62, -4.9, 57.83, -8.06, 19.75, -13.57, 59.55, -24.64, 56.22, -100, -100, -8.56, 47.77, -100, -100, -7.18, 52.88]
[30.34, 56.38, -100, -100, -15.38, 33.01, -17.13, 44.92, 9.03, 49.24, -12.22, 54.45, -16.38, 58.43, -100, -100, -39.02, 39.74, -100, -100, -100, -100, -3.52, 49.91, -11.39, 46.78, -7.43, 36.39, -11.33, 61.72, -15.75, 52.01, -100, -100, -14.87, 46.02, 33.32, 56.62, -100, -100, -15.86, 60.7, 7.44, 51.97, 1.04, 55.73, -4.62, 14.19, -7.55, 60.99, -12.51, 50.83, -100, -100, -6.65, 46.01, -100, -100, -1.04, 47.8]
[34.16, 58.33, -100, -100, 13.12, 26.92, 3.83, 42.7, 32.7, 57.89, 23.04, 61.72, 19.52, 62.78, -100, -100, -29.93, 39.45, -100, -100, -100, -100, 28.7, 51.99, 12.25, 56.94, 26.43, 34.61, 22.67, 51.58, 4.36, 60.87, -100, -100, 10.59, 46.68, 50.14, 35.53, -100, -100, 8.19, 62.35, 32.04, 49.18, 33.65, 57.66, 29.78, 28.01, 23.43, 64.12, 26.52, 56.7, -100, -100, 19.22, 38.19, -100, -100, 26.16, 55.1]
[32.12, 56.69, -100, -100, 15.89, 20.95, 4.4, 37.25, 24.63, 55.03, 30.36, 66.59, 19.27, 60.91, -100, -100, -28.63, 39.73, -100, -100, -100, -100, 28.74, 50.86, 12.94, 55.92, 28.71, 30.66, 29.49, 47.9, 3.68, 57.99, -100, -100, 14.62, 44.1, 49.45, 35.48, -100, -100, 9.31, 60.21, 31.08, 49.72, 31.91, 56.46, 31.84, 29.21, 24.2, 62.69, 27.0, 56.48, -100, -100, 21.92, 38.12, -100, -100, 27.85, 54.91]
[27.15, 56.63, -100, -100, 17.45, 17.1, 4.75, 34.19, 24.08, 52.05, 32.18, 66.41, 20.13, 62.39, -100, -100, -27.1, 39.9, -100, -100, -100, -100, 29.14, 51.09, 13.38, 54.79, 30.08, 29.74, 30.44, 44.96, 3.79, 54.61, -100, -100, 16.02, 43.92, 49.1, 35.54, -100, -100, 10.09, 57.88, 31.51, 50.08, 31.29, 56.8, 31.89, 29.46, 25.94, 63.26, 27.3, 56.78, -100, -100, 23.39, 37.81, -100, -100, 28.52, 54.83]
[27.3, 56.78, -100, -100, 16.58, 14.76, 5.0, 33.28, 24.93, 52.09, 32.23, 66.4, 20.85, 63.61, -100, -100, -27.43, 39.71, -100, -100, -100, -100, 29.46, 52.19, 14.78, 52.12, 30.62, 28.56, 29.69, 43.04, 2.23, 51.52, -100, -100, 17.46, 43.4, 46.92, 36.08, -100, -100, 10.95, 55.95, 31.85, 50.25, 31.85, 57.85, 31.75, 29.48, 26.62, 63.58, 27.3, 56.78, -100, -100, 23.94, 37.04, -100, -100, 25.89, 54.45]
[24.81, 54.49, -100, -100, 15.23, 13.93, 4.53, 31.8, 26.59, 51.61, 32.23, 64.31, 20.72, 64.96, -100, -100, -28.84, 39.23, -100, -100, -100, -100, 28.39, 54.22, 14.3, 51.89, 30.71, 29.63, 28.76, 41.11, 0.67, 50.75, -100, -100, 17.17, 43.61, 46.92, 36.08, -100, -100, 9.98, 53.18, 33.18, 50.73, 31.99, 57.56, 31.67, 29.24, 27.64, 62.89, 24.83, 57.06, -100, -100, 23.56, 36.51, -100, -100, 23.18, 54.54]
