(6, 7)
(6, 7)
(6, 7)
(6, 7)
(5, 7)
(4, 7)
(3, 7)
(3, 7)
(0, 4)
(0, 5)
(0, 8)
(9, 13)
(9, 13)
(9, 9)
(9, 9)
(10, 8)
(10, 8)
(10, 8)
(9, 8)
(11, 13)
(11, 13)
(11, 13)
(11, 13)
(11, 13)
(11, 13)
(11, 13)
(10, 13)
(10, 13)
(9, 13)
(9, 13)
(9, 13)
(8, 11)
(8, 11)
(8, 11)
(8, 11)
(9, 10)
(9, 11)
(9, 11)
(9, 11)
(9, 13)
(9, 11)
(9, 9)
(9, 8)
(9, 8)
(9, 8)
(9, 8)
(12, 9)
(13, 9)
(13, 9)
(13, 10)
(9, 13)
(9, 13)
(9, 13)
(9, 10)
(13, 9)
(13, 9)
(13, 9)
(13, 9)
(13, 9)
(13, 9)
(13, 9)
(13, 9)
(13, 9)
(13, 9)
(13, 8)
(13, 8)
(13, 8)
(13, 8)
(13, 8)
(12, 8)
(13, 7)
(12, 7)
(12, 7)
(13, 6)
(13, 6)
(12, 7)
(12, 7)
(13, 7)
(13, 7)
(13, 7)
(13, 7)
(13, 7)
(10, 8)
(13, 7)
(13, 7)
(12, 7)
(12, 7)
(13, 7)
(13, 7)
(13, 7)
(13, 7)
(13, 7)
(13, 7)
(13, 7)
(13, 7)
(13, 6)
(13, 6)
(12, 7)
(11, 7)
(11, 7)
(11, 7)
(13, 6)
(13, 6)
(13, 6)
(13, 7)
(13, 7)
(13, 7)
(9, 8)
(9, 8)
(9, 8)
(9, 9)
(9, 9)
(9, 9)
(9, 9)
(9, 8)
(10, 8)
(10, 8)
(10, 8)
(10, 8)
(10, 10)
(9, 10)
(9, 10)
(9, 10)
(9, 10)
(10, 11)
(10, 13)
(11, 12)
(13, 13)
(13, 10)
(13, 10)
(13, 10)
(13, 10)
(13, 10)
(13, 10)
(13, 10)
(13, 9)
(13, 9)
(11, 9)
(11, 10)
(11, 10)
(13, 13)
(9, 13)
(9, 13)
(9, 9)
(9, 9)
(9, 9)
(9, 8)
(13, 7)
(13, 7)
(12, 8)
(13, 8)
(13, 9)
(10, 11)
(10, 13)
(11, 13)
(11, 13)
(11, 13)
(11, 13)
(12, 13)
(12, 13)
(13, 13)
(12, 11)
(12, 11)
(12, 11)
(13, 11)
(13, 11)
(13, 10)
(13, 10)
(12, 10)
(11, 11)
(12, 13)
(12, 13)
(12, 7)
(12, 7)
(13, 7)
(9, 12)
(9, 12)
(9, 13)
(9, 13)
(9, 12)
(9, 12)
(9, 11)
(11, 10)
(10, 9)
(10, 9)
(12, 13)
(13, 13)
(13, 10)
(13, 10)
(13, 9)
(12, 7)
(12, 7)
(12, 7)
(12, 7)
(12, 7)
(12, 7)
(11, 7)
(11, 7)
(11, 7)
(11, 7)
(11, 7)
(11, 7)
(11, 7)
(11, 7)
(11, 7)
(11, 7)
(11, 7)
(11, 7)
(13, 6)
(11, 13)
(11, 13)
(11, 13)
(9, 8)
(13, 6)
(13, 6)
(13, 7)
(9, 8)
(8, 13)
(8, 13)
(8, 13)
(9, 13)
(9, 13)
(10, 13)
(13, 7)
(13, 7)
(13, 7)
(13, 7)
(10, 8)
(13, 7)
(12, 7)
(12, 7)
(13, 6)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(6, 4)
(13, 5)
(13, 5)
(13, 5)
(6, 4)
(6, 4)
(6, 4)
(6, 4)
(5, 1)
(5, 1)
(5, 1)
(5, 1)
(5, 1)
(5, 1)
(5, 1)
(5, 1)
(5, 1)
(5, 1)
(5, 1)
(5, 1)
(5, 1)
(5, 1)
(13, 5)
(13, 5)
(13, 5)
(5, 1)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(13, 5)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(6, 0)
(12, 2)
(12, 2)
(12, 2)
(11, 2)
(10, 2)
(10, 2)
(8, 4)
(8, 1)
(9, 0)
(9, 0)
(10, 0)
(10, 0)
(9, 1)
(8, 0)
(9, 0)
(9, 0)
(10, 0)
(9, 4)
(11, 0)
(11, 0)
(11, 0)
(11, 0)
(11, 0)
(11, 1)
(11, 1)
(12, 0)
(13, 1)
(13, 1)
(13, 1)
(13, 1)
(13, 0)
(13, 0)
(13, 1)
(12, 0)
(11, 0)
(10, 0)
(10, 0)
(10, 0)
(10, 0)
(10, 0)
(10, 0)
(10, 0)
(10, 0)
(10, 0)
(10, 1)
(10, 1)
(11, 3)
(11, 4)
(11, 4)
(11, 5)
(11, 5)
(10, 2)
(11, 2)
(11, 2)
(9, 4)
(13, 1)
(9, 4)
(12, 1)
(11, 4)
(12, 1)
(12, 3)
(11, 0)
(10, 0)
(10, 0)
(10, 0)
(10, 0)
(10, 1)
(10, 1)
(11, 1)
(11, 1)
(11, 2)
(11, 2)
(11, 2)
(11, 1)
(11, 1)
(11, 1)
(10, 1)
(10, 1)
(10, 1)
(10, 0)
(10, 0)
(10, 1)
(10, 1)
(10, 1)
(10, 1)
(10, 1)
(10, 1)
(10, 0)
(10, 0)
(10, 0)
(10, 0)
(10, 1)
(10, 2)
(10, 2)
(11, 4)
(12, 2)
(12, 2)
(12, 3)
(11, 2)
(10, 2)
(10, 2)
(11, 1)
(11, 1)
(12, 2)
(11, 0)
(11, 0)
(10, 0)
(10, 0)
(10, 2)
(10, 2)
(10, 2)
(11, 5)
(11, 5)
(11, 5)
(11, 5)
(11, 5)
(11, 5)
(11, 5)
(11, 5)
(11, 5)
(11, 5)
(11, 5)
(11, 3)
(11, 0)
(12, 0)
(12, 0)
(9, 4)
(11, 1)
(12, 1)
(13, 2)
(13, 3)
(11, 2)
(11, 4)
(11, 4)
(11, 4)
(9, 2)
(8, 1)
(10, 2)
(11, 2)
(11, 2)
(11, 2)
(10, 2)
(12, 3)
(10, 2)
(11, 5)
(11, 5)
(11, 4)
(10, 2)
(10, 2)
(10, 2)
(10, 2)
(10, 2)
(10, 2)
(10, 2)
(9, 2)
(9, 2)
(8, 4)
(9, 4)
(9, 4)
(9, 0)
(7, 2)
(7, 2)
(7, 2)
(7, 2)
(7, 2)
(7, 2)
(7, 2)
(7, 2)
(7, 2)
(7, 1)
(7, 1)
(8, 0)
(8, 0)
(12, 3)
(12, 3)
(10, 0)
(10, 0)
(10, 0)
(10, 0)
(13, 0)
(13, 0)
(13, 2)
(12, 0)
(11, 3)
(10, 1)
(10, 1)
(9, 1)
(8, 1)
(7, 0)
(8, 1)
(8, 0)
(9, 4)
(8, 0)
(8, 0)
(8, 0)
(8, 0)
(8, 0)
(9, 1)
(10, 1)
(10, 0)
(9, 4)
(12, 0)
(12, 0)
(9, 4)
(12, 0)
(12, 0)
(12, 0)
(12, 0)
(12, 1)
(9, 4)
(11, 2)
(13, 3)
(10, 2)
(10, 2)
(8, 1)
(8, 1)
(8, 4)
(9, 2)
(10, 2)
(11, 3)
(11, 4)
(11, 4)
(11, 4)
(11, 4)
(12, 3)
(9, 2)
(8, 2)
(9, 2)
(8, 4)
(7, 2)
(7, 2)
(7, 2)
(7, 2)
(7, 2)
(8, 2)
(9, 2)
(10, 2)
(10, 2)
(9, 5)
(11, 5)
(9, 5)
(11, 3)
(10, 2)
(10, 2)
(10, 2)
(10, 2)
(12, 4)
(11, 3)
(12, 3)
(12, 3)
(12, 2)
(12, 3)
(13, 2)
(12, 1)
(13, 1)
(13, 1)
(13, 1)
(13, 1)
(13, 1)
(13, 1)
(12, 1)
(12, 1)
(13, 2)
(12, 2)
(12, 2)
(12, 1)
(9, 4)
(13, 1)
(13, 1)
(13, 1)
(13, 1)
(11, 0)
(9, 4)
(9, 4)
(10, 0)
(10, 0)
(9, 4)
(10, 0)
(11, 1)
(11, 2)
(11, 2)
(11, 1)
(11, 1)
(11, 4)
(12, 3)
(10, 0)
(10, 0)
(9, 0)
(9, 0)
(9, 0)
(9, 0)
(9, 0)
(9, 0)
(13, 0)
(13, 0)
(13, 0)
(13, 0)
(12, 0)
(13, 0)
(13, 0)
(13, 0)
(13, 0)
(13, 0)
(13, 0)
(13, 0)
(12, 1)
(11, 1)
(9, 5)
(11, 5)
(11, 5)
(9, 5)
(8, 2)
(8, 2)
(7, 2)
(7, 3)
(8, 1)
(11, 0)
(10, 0)
(7, 0)
(9, 0)
(9, 0)
(9, 4)
(8, 0)
(8, 1)
(8, 1)
(8, 1)
(8, 1)
(8, 1)
(9, 2)
(10, 2)
(10, 2)
(11, 2)
(10, 2)
(10, 1)
(10, 0)
(10, 2)
(9, 4)
(10, 0)
(10, 0)
(10, 0)
(10, 0)
(10, 0)
(11, 0)
(9, 4)
(11, 0)
(9, 4)
(11, 0)
(11, 2)
(11, 2)
(11, 2)
(11, 2)
(11, 2)
(11, 2)
(11, 2)
(11, 1)
(11, 0)
(11, 1)
(11, 0)
(10, 0)
(11, 0)
(10, 0)
(9, 0)
(9, 0)
(9, 0)
(9, 0)
(11, 0)
(11, 0)
(11, 0)
(11, 0)
(10, 0)
(10, 0)
(11, 0)
(11, 0)
(12, 2)
(11, 3)
(11, 4)
(11, 2)
(12, 2)
(12, 1)
(12, 1)
(13, 1)
(13, 1)
(13, 1)
(13, 0)
(13, 0)
(9, 4)
(9, 4)
(13, 1)
(12, 1)
(12, 1)
(11, 0)
(11, 0)
(11, 0)
(9, 4)
(11, 0)
(11, 0)
(11, 0)
(10, 0)
(10, 0)
(10, 0)
(10, 0)
(9, 4)
(13, 2)
(13, 1)
(9, 4)
(13, 0)
(13, 0)
(12, 3)
(13, 1)
(13, 1)
(13, 1)
(13, 1)
(13, 1)
(9, 4)
(13, 2)
(12, 1)
(12, 1)
(12, 1)
(12, 1)
(11, 0)
(10, 0)
(9, 0)
(8, 0)
(8, 0)
(8, 0)
(11, 0)
(11, 0)
(11, 0)
(12, 0)
(11, 0)
(12, 0)
(11, 0)
(11, 0)
(10, 0)
(10, 1)
(11, 2)
(11, 2)
(9, 4)
(8, 2)
(8, 2)
(8, 2)
(8, 2)
(10, 2)
(10, 2)
(10, 2)
(11, 4)
(11, 2)
(11, 2)
(11, 2)
(12, 2)
(12, 2)
(12, 2)
(13, 2)
(13, 2)
(12, 2)
(12, 2)
(11, 2)
(11, 2)
(7, 2)
(7, 2)
(7, 2)
(7, 2)
(7, 3)
(7, 2)
(8, 3)
(8, 4)
(7, 2)
(7, 2)
(7, 1)
(8, 1)
(8, 1)
(8, 1)
(9, 1)
(10, 0)
(10, 0)
(10, 0)
(11, 0)
(11, 0)
(11, 0)
(11, 2)
(12, 4)
(11, 3)
(11, 2)
(11, 2)
(7, 3)
(7, 3)
(7, 3)
(7, 3)
(7, 3)
(7, 3)
(7, 3)
(8, 4)
(11, 4)
(7, 1)
(8, 1)
(8, 1)
(8, 1)
(7, 1)
(8, 2)
(8, 1)
(9, 4)
(10, 1)
(9, 4)
(11, 2)
(12, 3)
(10, 1)
(10, 2)
(11, 3)
(11, 2)
(11, 2)
(11, 2)
(11, 2)
(10, 1)
(9, 0)
(9, 0)
(9, 0)
(9, 2)
(11, 5)
(11, 5)
(11, 5)
(11, 5)
(11, 5)
(11, 5)
(11, 5)
(11, 5)
(11, 5)
(11, 5)
(11, 5)
(11, 5)
(11, 5)
(11, 5)
(12, 3)
(11, 2)
(10, 2)
(10, 2)
(8, 1)
(8, 1)
(8, 1)
(8, 1)
(8, 1)
(8, 0)
(9, 0)
(9, 0)
(9, 4)
(11, 0)
(10, 0)
(10, 0)
(11, 0)
(11, 0)
(11, 0)
(12, 2)
(12, 2)
(11, 2)
(12, 3)
(10, 1)
(10, 0)
(10, 0)
(10, 1)
(10, 1)
(10, 0)
(10, 1)
(11, 1)
(12, 2)
(11, 2)
(11, 2)
(10, 2)
(10, 2)
(10, 2)
(10, 1)
(10, 1)
(10, 0)
(11, 0)
(11, 0)
(12, 0)
(12, 0)
(12, 0)
(12, 0)
(13, 0)
(13, 0)
(10, 0)
(10, 0)
(10, 0)
(10, 0)
(11, 0)
(13, 2)
(11, 0)
(11, 0)
(11, 1)
(11, 1)
(11, 0)
(11, 1)
(10, 1)
(9, 1)
(8, 0)
(8, 0)
(7, 0)
(8, 1)
(10, 1)
(9, 4)
(11, 3)
(11, 2)
(12, 3)
(10, 1)
(8, 1)
(9, 2)
(8, 1)
(8, 1)
(8, 1)
(7, 2)
(7, 2)
(7, 2)
(7, 2)
(7, 2)
(9, 0)
(9, 0)
(9, 0)
(9, 4)
(9, 0)
(10, 0)
(10, 0)
(10, 0)
(10, 0)
(9, 0)
(9, 0)
(10, 0)
(9, 4)
(10, 0)
(11, 0)
(11, 0)
(9, 4)
(11, 1)
(9, 4)
(11, 0)
(11, 0)
(11, 0)
(11, 1)
(7, 0)
(10, 0)
(7, 0)
(10, 0)
(10, 0)
(10, 1)
(9, 4)
(10, 2)
(9, 2)
(8, 2)
(8, 2)
(8, 2)
(7, 3)
(7, 3)
(7, 3)
(7, 3)
(7, 3)
(7, 3)
(7, 3)
(7, 3)
(7, 3)
(7, 3)
(7, 3)
(7, 2)
(8, 4)
(8, 1)
(9, 4)
(10, 1)
(11, 0)
(11, 1)
(11, 2)
(10, 2)
(9, 4)
(8, 0)
(9, 4)
(8, 1)
(8, 1)
(7, 1)
(7, 1)
(7, 1)
(12, 3)
(7, 0)
(11, 0)
(11, 0)
(12, 1)
(12, 2)
(11, 1)
(11, 2)
(10, 2)
(10, 2)
(10, 2)
(9, 2)
(9, 2)
(9, 2)
(9, 2)
(9, 2)
(9, 2)
(8, 1)
(8, 1)
(8, 0)
(8, 0)
(8, 0)
(8, 0)
(8, 0)
(8, 1)
(8, 4)
(8, 1)
(8, 1)
(7, 1)
(8, 4)
(9, 2)
(9, 5)
(12, 3)
(11, 5)
(11, 4)
(12, 0)
(12, 0)
(13, 0)
(13, 0)
(13, 0)
(13, 0)
(12, 0)
(13, 1)
(13, 1)
(13, 1)
(12, 1)
(12, 1)
(11, 0)
(11, 0)
(11, 0)
(10, 1)
(9, 4)
(9, 4)
(11, 2)
(11, 1)
(10, 1)
(9, 4)
(10, 2)
(10, 2)
(12, 3)
(8, 0)
(9, 0)
(9, 0)
(9, 0)
(9, 0)
(9, 0)
(9, 0)
(9, 0)
(9, 0)
(9, 0)
(9, 0)
(9, 0)
(9, 0)
(9, 0)
(10, 0)
(10, 0)
(11, 0)
(11, 2)
(11, 0)
(11, 3)
(10, 1)
(10, 0)
(9, 1)
(9, 1)
(9, 2)
(10, 2)
(10, 2)
(13, 0)
(13, 0)
(13, 0)
(13, 0)
(13, 0)
(13, 0)
(13, 0)
(13, 0)
(12, 0)
(12, 0)
(11, 0)
(11, 0)
(11, 0)
(11, 0)
(12, 0)
(12, 0)
(12, 0)
(12, 0)
(12, 0)
(12, 0)
(12, 0)
(13, 1)
(13, 2)
(13, 0)
(13, 1)
(13, 1)
(13, 1)
(12, 1)
(11, 0)
(12, 0)
(7, 0)
(7, 0)
(8, 0)
(8, 0)
(8, 1)
(7, 1)
(8, 4)
(7, 2)
(7, 2)
(7, 2)
(7, 2)
(6, 2)
(7, 2)
(7, 2)
(8, 4)
(8, 4)
(7, 1)
(7, 1)
(7, 1)
(7, 1)
(7, 1)
(7, 1)
(7, 1)
(8, 1)
(11, 0)
(12, 0)
(12, 0)
(12, 0)
(12, 0)
(12, 0)
(13, 2)
(13, 1)
(13, 0)
(9, 0)
(9, 0)
(9, 0)
(9, 0)
(9, 0)
(9, 0)
(9, 0)
(9, 0)
(9, 0)
(9, 0)
(9, 0)
(9, 0)
(9, 0)
(9, 0)
(8, 1)
(8, 4)
(7, 2)
(8, 2)
(7, 3)
(9, 2)
(11, 4)
(10, 2)
(11, 1)
(11, 0)
(11, 0)
(11, 0)
(11, 0)
(9, 4)
(12, 2)
(12, 2)
(12, 2)
(11, 4)
(13, 2)
(13, 2)
(9, 4)
(12, 1)
(12, 1)
(12, 1)
(12, 1)
(9, 4)
(13, 2)
(13, 2)
(12, 1)
(12, 1)
(11, 3)
(12, 1)
(12, 1)
(11, 1)
(12, 2)
(11, 2)
(10, 2)
(10, 1)
(10, 2)
(12, 4)
(12, 4)
(12, 4)
(12, 0)
(12, 0)
(13, 1)
(9, 4)
(13, 1)
(13, 0)
(13, 0)
(13, 1)
(12, 1)
(13, 2)
(9, 4)
